ID_COD;ID;X_CAMPUS;X_PERIODO;X_MODALIDAD;PROGRAMA;X_FACULTAD;DESCRIPCION_PROGRAMA;PERIODO_ADMISION;CATALOGO;CICLO_ACTUAL;CREDITOS_TOTAL;CREDITOS_MATRICULADOS;CACHIMBO;CICLO_MUESTRA;REINCORPORADO;TRASLADOS_INTER0S;TRICA_SUNEDU;X_ESTRATO_MUESTRA;RECOMENDACIÓN;REC_TIPO;DETRACTOR;PROMOTOR;SATISF_GEN;SATIF_ACAD;P4_1;P4_1_1;P4_1_2;P4_1_3;P4_1_4;P4_1_5;P4_1_6;P4_1_7;P4_1_8;P4_2;P4_2_1;P4_2_2;P4_3;P4_3_1;P4_3_2;P4_3_3;SATISF_SERV;SATISF_EXP;SATISF_REG_ACAD;SATISF_ACT_SOST;SATISF_APY_LOGRO_ACAD;SATISF_INF_TEC;P21_1;P21_1_1;P21_1_2;P21_2;P21_2_1;P21_2_2;P21_2_3;P21_3;P21_3_1;P21_3_2;P21_3_3;P21_3_4;SATISF_CAMP_VIRT;SATISF_COM_IMAG;P26_1;P26_2;P26_3;P26_4;P26_5;P26_6;P26_7;Facultad;Estrato_Muestra;CAB1;CAB2;CAB3;Campus;Modalidad;Carrera;Factor
50208;7067;AQP;25-Feb;UC-PRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202210;201910;6;117;18;0;5 a más;0;0;0;ING CIVIL;9;1;0;1;5;5;4;4;3;4;4;4;4;5;4;4;5;4;4;4;4;4;4;5;5;4;4;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;5;4;Facultad de Ingeniería;Ingeniería Civil;Arequipa;UC - Presencial;Ingeniería Civil;Arequipa;Presencial;Ingeniería Civil;0.562613469
50209;50399;CZC;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202510;202410;1;20;21;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;8;0;0;0;3;4;4;5;5;5;5;4;4;3;5;5;4;5;5;4;4;4;4;5;4;3;4;4;4;3;3;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Cusco;UC - Presencial;Administración y Negocios Internacionales;Cusco;Presencial;Administración y Negocios Internacionales;0.380511525
50210;67587;AQP;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202510;202410;1;21;19;0;1 a 4;0;0;0;MEDICINA HUMANA;7;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Ciencias de la Salud;Medicina Humana;Arequipa;UC - Presencial;Medicina Humana;Arequipa;Presencial;Medicina Humana;0.395460192
50211;26456;AQP;25-Feb;UC-PRESENCIAL;110;Ingeniería;INGENIERÍA DE MINAS;202510;202410;1;21;22;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Arequipa;UC - Presencial;Ingeniería - Otras;Arequipa;Presencial;Ingeniería de Minas;0.85906301
50212;48761;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202410;202410;3;56;16;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;4;5;5;5;4;3;5;5;5;3;5;5;2;5;5;3;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;3;4;4;3;1;1;1;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50213;76576;LIM;25-Feb;UC-PRESENCIAL;508;Ciencias de la Salud;TECNOLOGÍA MÉDICA - ESPECIALIDAD EN LABORATORIO CLÍNICO Y ANATOMÍA PATOLÓGICA;202510;202410;1;23;21;0;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;9;1;0;1;5;5;4;5;5;5;5;4;5;4;5;5;4;4;5;4;5;4;5;5;5;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;5;4;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Lima;UC - Presencial;Ciencias de la Salud - Otros;Lima;Presencial;Tecnología Médica - Especialidad en Laboratorio Clínico y Anatomía Patológica;0.326152736
50214;15902;AQP;25-Feb;UC-PRESENCIAL;107;Ingeniería;INGENIERÍA AMBIENTAL;202010;201910;10;193;4;0;5 a más;1;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Arequipa;UC - Presencial;Ingeniería - Otras;Arequipa;Presencial;Ingeniería Ambiental;0.866343205
50215;12665;LIM;25-Feb;UC-PRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202410;202410;2;38;13;0;1 a 4;0;0;0;ING CIVIL;10;1;0;1;5;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Civil;Lima;UC - Presencial;Ingeniería Civil;Lima;Presencial;Ingeniería Civil;0.254806825
50216;49219;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202520;202410;1;0;20;1;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;9;1;0;1;4;4;4;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50217;49013;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202310;202410;3;43;19;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;8;0;0;0;4;2;4;4;4;4;4;4;4;4;4;5;4;4;5;4;4;4;4;3;4;4;4;5;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50218;7004;AQP;25-Feb;UC-PRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202320;201910;8;152;25;0;5 a más;0;0;0;ING CIVIL;0;-1;1;0;1;5;3;4;5;4;5;5;5;5;5;4;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5;4;5;Facultad de Ingeniería;Ingeniería Civil;Arequipa;UC - Presencial;Ingeniería Civil;Arequipa;Presencial;Ingeniería Civil;0.562613469
50219;30611;HYO;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;201620;201910;10;194;19;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Administración;0.397747239
50220;49510;HYO;25-Feb;UC-SEMIPRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202510;202410;1;20;21;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Semipresencial;Administración y Negocios Internacionales;Huancayo;Semipresencial;Administración y Negocios Internacionales;0.333565298
50221;62217;LIM;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202510;202410;1;20;14;0;1 a 4;0;0;0;PSICOLOGÍA;5;-1;1;0;5;4;4;4;4;4;5;4;3;4;4;4;4;4;3;4;4;4;3;3;4;4;4;4;3;3;3;5;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;4;4;Facultad de Psicología;Psicología;Lima;UC - Presencial;Psicología;Lima;Presencial;Psicología;0.219093742
50222;30626;AQP;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202210;201910;5;95;19;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;8;0;0;0;4;5;5;5;5;4;5;5;4;4;5;4;5;5;4;5;5;5;4;4;5;4;4;5;3;4;5;4;5;5;4;4;4;5;5;4;5;4;5;4;5;5;5;4;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Arequipa;UC - Semipresencial;Ciencias de la Empresa - Otros;Arequipa;Semipresencial;Administración;0.438504768
50223;49289;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202110;201910;8;162;22;0;5 a más;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50224;7055;AQP;25-Feb;UC-PRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202220;201910;7;129;15;0;5 a más;0;0;0;ING CIVIL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Civil;Arequipa;UC - Presencial;Ingeniería Civil;Arequipa;Presencial;Ingeniería Civil;0.562613469
50225;38650;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202510;202410;1;18;18;0;1 a 4;0;0;0;DERECHO;10;1;0;1;5;5;4;5;4;5;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;4;4;5;4;4;4;5;4;5;4;4;5;4;4;4;4;4;4;4;4;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50226;29518;HYO;25-Feb;UC-SEMIPRESENCIAL;112;Ingeniería;INGENIERÍA MECATRÓNICA;202510;202410;4;70;18;0;1 a 4;0;0;0;INGENIERÍA OTRAS;5;-1;1;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;2;2;2;2;2;2;2;Facultad de Ingeniería;Ingeniería - Otras;Huancayo;UC - Semipresencial;Ingeniería - Otras;Huancayo;Semipresencial;Ingeniería Mecatrónica;0.891823887
50227;16312;CZC;25-Feb;UC-SEMIPRESENCIAL;107;Ingeniería;INGENIERÍA AMBIENTAL;202520;202410;1;0;21;1;1 a 4;0;0;0;INGENIERÍA OTRAS;9;1;0;1;4;4;4;3;4;3;3;3;2;5;3;3;4;4;4;4;3;4;4;4;3;3;3;4;3;3;3;4;3;3;3;4;3;4;3;4;4;5;3;4;3;3;3;3;3;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Semipresencial;Ingeniería - Otras;Cusco;Semipresencial;Ingeniería Ambiental;0.492626528
50228;62158;LIM;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202510;202410;1;16;17;0;1 a 4;0;0;0;PSICOLOGÍA;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Psicología;Psicología;Lima;UC - Presencial;Psicología;Lima;Presencial;Psicología;0.219093742
50229;67639;AQP;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202420;202410;1;21;19;0;1 a 4;0;0;0;MEDICINA HUMANA;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Medicina Humana;Arequipa;UC - Presencial;Medicina Humana;Arequipa;Presencial;Medicina Humana;0.395460192
50230;18109;HYO;25-Feb;UC-SEMIPRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202320;201910;4;71;21;0;1 a 4;0;0;0;ING INDUSTIAL;10;1;0;1;4;4;4;4;4;5;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;Huancayo;UC - Semipresencial;Ingeniería Industrial;Huancayo;Semipresencial;Ingeniería Industrial;0.378323354
50231;38872;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202520;202410;1;3;19;1;1 a 4;0;0;0;DERECHO;9;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50232;18003;HYO;25-Feb;UC-PRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202110;201910;9;187;24;0;5 a más;0;0;0;ING INDUSTIAL;10;1;0;1;3;4;4;5;4;4;4;4;4;4;4;3;4;1;2;3;2;1;4;4;3;3;3;2;1;3;3;1;1;1;1;5;5;5;5;5;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;Huancayo;UC - Presencial;Ingeniería Industrial;Huancayo;Presencial;Ingeniería Industrial;1.074945059
50233;17435;HYO;25-Feb;UC-PRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;201510;201910;10;214;3;0;5 a más;0;1;0;ING INDUSTIAL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Industrial;Huancayo;UC - Presencial;Ingeniería Industrial;Huancayo;Presencial;Ingeniería Industrial;1.074945059
50234;12743;LIM;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202210;201910;10;201;6;0;5 a más;0;0;0;ING CIVIL;5;-1;1;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería Civil;Lima;UC - Semipresencial;Ingeniería Civil;Lima;Semipresencial;Ingeniería Civil;0.527959741
50235;67799;AQP;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202510;202410;1;21;21;0;1 a 4;0;0;0;MEDICINA HUMANA;9;1;0;1;4;4;4;4;5;5;4;5;4;4;4;4;5;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;5;4;4;4;5;4;5;Facultad de Ciencias de la Salud;Medicina Humana;Arequipa;UC - Presencial;Medicina Humana;Arequipa;Presencial;Medicina Humana;0.395460192
50236;29628;LIM;25-Feb;UC-PRESENCIAL;112;Ingeniería;INGENIERÍA MECATRÓNICA;202220;201910;5;98;22;0;5 a más;0;0;1;INGENIERÍA OTRAS;7;0;0;0;3;4;4;4;4;3;3;3;3;4;3;3;4;3;3;3;4;4;3;2;3;3;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;2;2;2;2;2;1;Facultad de Ingeniería;Ingeniería - Otras;Lima;UC - Presencial;Ingeniería - Otras;Lima;Presencial;Ingeniería Mecatrónica;0.229326142
50237;16368;CZC;25-Feb;UC-SEMIPRESENCIAL;107;Ingeniería;INGENIERÍA AMBIENTAL;202520;202410;1;0;20;1;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Semipresencial;Ingeniería - Otras;Cusco;Semipresencial;Ingeniería Ambiental;0.492626528
50238;76598;LIM;25-Feb;UC-PRESENCIAL;508;Ciencias de la Salud;TECNOLOGÍA MÉDICA - ESPECIALIDAD EN LABORATORIO CLÍNICO Y ANATOMÍA PATOLÓGICA;202520;202410;1;10;20;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;6;-1;1;0;4;4;4;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;4;4;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Lima;UC - Presencial;Ciencias de la Salud - Otros;Lima;Presencial;Tecnología Médica - Especialidad en Laboratorio Clínico y Anatomía Patológica;0.326152736
50239;12808;LIM;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202410;202410;3;67;23;0;1 a 4;0;0;0;ING CIVIL;8;0;0;0;4;3;5;3;4;5;4;5;5;5;3;4;4;5;4;2;3;4;4;4;4;4;4;4;4;3;2;4;5;4;3;4;4;4;3;3;4;4;3;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Civil;Lima;UC - Semipresencial;Ingeniería Civil;Lima;Semipresencial;Ingeniería Civil;0.527959741
50240;49181;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202410;202410;2;31;22;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;1;2;2;3;2;1;4;3;3;4;4;4;5;5;4;5;5;5;3;3;4;4;2;2;2;1;1;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50241;16386;CZC;25-Feb;UC-SEMIPRESENCIAL;107;Ingeniería;INGENIERÍA AMBIENTAL;202520;202410;1;0;13;1;1 a 4;0;0;0;INGENIERÍA OTRAS;8;0;0;0;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Semipresencial;Ingeniería - Otras;Cusco;Semipresencial;Ingeniería Ambiental;0.492626528
50242;50867;LIM;25-Feb;UC-SEMIPRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202410;202410;3;62;20;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;3;4;4;5;5;5;5;5;5;5;5;4;5;2;4;3;5;4;5;5;4;5;5;5;4;3;3;4;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Lima;UC - Semipresencial;Administración y Negocios Internacionales;Lima;Semipresencial;Administración y Negocios Internacionales;0.230886184
50243;16387;CZC;25-Feb;UC-SEMIPRESENCIAL;107;Ingeniería;INGENIERÍA AMBIENTAL;202410;202410;1;17;15;0;1 a 4;1;0;0;INGENIERÍA OTRAS;6;-1;1;0;4;4;4;5;4;3;4;4;4;4;3;4;4;5;4;4;4;4;3;3;3;4;4;4;4;4;5;5;2;5;3;4;5;5;5;5;4;4;3;5;3;4;4;4;4;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Semipresencial;Ingeniería - Otras;Cusco;Semipresencial;Ingeniería Ambiental;0.492626528
50244;39334;AQP;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202320;201910;5;98;20;0;5 a más;0;0;0;DERECHO;5;-1;1;0;3;3;3;5;4;3;5;4;4;4;4;4;4;1;4;1;1;2;5;3;3;3;4;5;5;5;5;5;5;4;4;4;4;4;4;4;5;5;3;3;5;4;5;4;3;Facultad de Derecho;Derecho;Arequipa;UC - Semipresencial;Derecho;Arequipa;Semipresencial;Derecho;0.336969026
50245;50370;CZC;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202510;202410;1;20;23;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;5;-1;1;0;2;2;3;3;4;5;3;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Cusco;UC - Presencial;Administración y Negocios Internacionales;Cusco;Presencial;Administración y Negocios Internacionales;0.380511525
50246;48837;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202220;201910;7;133;19;0;5 a más;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;5;5;4;5;4;4;5;5;5;4;5;4;5;5;4;5;5;5;4;4;4;4;4;5;5;5;5;5;5;5;3;5;4;5;4;5;4;5;4;4;4;5;4;4;1;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50247;38463;HYO;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202310;201910;5;110;25;0;5 a más;0;0;0;DERECHO;8;0;0;0;3;3;3;3;3;4;4;4;3;2;3;3;4;2;3;2;3;3;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;Facultad de Derecho;Derecho;Huancayo;UC - Semipresencial;Derecho;Huancayo;Semipresencial;Derecho;0.286742614
50248;39287;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202210;201910;7;133;25;0;5 a más;0;0;0;DERECHO;8;0;0;0;4;4;4;4;4;3;3;3;3;3;3;4;3;3;4;3;3;3;4;4;4;4;4;4;4;3;3;4;3;3;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50249;50538;CZC;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202520;202410;1;0;20;1;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;5;4;4;4;4;4;4;4;4;5;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Cusco;UC - Presencial;Administración y Negocios Internacionales;Cusco;Presencial;Administración y Negocios Internacionales;0.380511525
50250;48640;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202510;202410;1;20;21;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;4;4;5;5;5;5;5;5;5;5;5;5;4;4;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50251;39369;AQP;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202520;202410;1;0;22;1;1 a 4;0;0;0;DERECHO;9;1;0;1;5;5;5;5;5;4;5;5;4;5;4;4;5;3;4;4;4;4;4;4;3;3;3;4;3;3;4;3;4;4;4;4;3;4;4;4;4;3;4;3;4;4;4;4;4;Facultad de Derecho;Derecho;Arequipa;UC - Semipresencial;Derecho;Arequipa;Semipresencial;Derecho;0.336969026
50252;39382;AQP;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202410;202410;3;61;25;0;1 a 4;0;0;0;DERECHO;1;-1;1;0;1;1;1;1;2;3;2;2;1;3;1;1;5;1;2;1;1;1;1;1;1;3;1;1;1;1;2;1;4;5;1;1;3;4;3;2;2;1;2;2;2;2;1;1;1;Facultad de Derecho;Derecho;Arequipa;UC - Semipresencial;Derecho;Arequipa;Semipresencial;Derecho;0.336969026
50253;57998;HYO;25-Feb;UC-SEMIPRESENCIAL;501;Psicología;PSICOLOGÍA;202210;201910;6;126;15;0;5 a más;0;0;0;PSICOLOGÍA;10;1;0;1;3;3;4;5;5;5;5;5;5;5;5;5;4;5;5;1;2;4;4;2;1;1;2;5;5;4;5;5;5;4;4;5;4;5;1;5;5;5;5;4;2;3;2;5;4;Facultad de Psicología;Psicología;Huancayo;UC - Semipresencial;Psicología;Huancayo;Semipresencial;Psicología;0.229326142
50254;20189;LIM;25-Feb;UC-SEMIPRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202510;202410;1;23;22;0;1 a 4;0;0;0;ING INDUSTIAL;10;1;0;1;5;4;5;5;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;3;4;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Semipresencial;Ingeniería Industrial;Lima;Semipresencial;Ingeniería Industrial;0.371451727
50255;30540;HYO;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;201920;201910;4;81;12;0;1 a 4;1;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Administración;0.397747239
